ccn,hospital_name,state,previous_status,disposition,issue,next_step,pointer_url,pointer_status,pointer_checked_at,pointer_declared_url,mrf_url,mrf_status,mrf_final_url,identity,identity_basis,header_name,header_location,header_state,date,version,metadata,file_checked_at,pointer_sha256,file_sha256,adjudicated,note
281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",NE,identity-or-format-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://beatricecommunityhospital.com/cms-hpt.txt,206,2026-09-09T10:08:42.883Z,,https://secure.claraprice.net/price-transparency/RNAV-1731102747513/machine-readable/470379834_beatrice-community-hospital_standardcharges.json,200,https://secure.claraprice.net/price-transparency/RNAV-1731102747513/machine-readable/470379834_beatrice-community-hospital_standardcharges.json,mrf-header-has-no-license-state,,Beatrice Community Hospital,,,,,date-unverified,2026-09-09T10:10:17.092Z,1743a8315567862647512939b899bd8b9e674d253562eb1bfc4abb2327f3e1d7,2b9c30d3619171ca78fe3d4e228e3027e79da82c4701f14d92db494c2019d887,,
284009,DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,NE,pointer-or-domain-review,unresolved,,Browser download attempt on the recorded file URL; a failed automated request is not evidence the file is absent,https://cmhc.douglascounty-ne.gov/cms-hpt.txt,403,2026-09-09T10:08:41.758Z,,,,,,,,,,,,,,,,,
290001,RENOWN REGIONAL MEDICAL CENTER,NV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://renown.org/cms-hpt.txt,"curl: (28) Resolving timed out after 8011 milliseconds
",2026-09-09T11:38:09.124Z,,,,,,,,,,,,,,,,,
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,NV,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://sunrisehospital.com/cms-hpt.txt,200,2026-09-09T10:08:42.042Z,,https://core.secure.ehc.com/src/util/json-detail-price-list/62-1762537_sunrise-hospital-and-medical-center_standardcharges.json,206,https://core.secure.ehc.com/src/util/json-detail-price-list/62-1762537_sunrise-hospital-and-medical-center_standardcharges.json,corroborated,file-name-and-address,SUNRISE HOSPITAL AND MEDICAL CENTER,SUNRISE HOSPITAL AND MEDICAL CENTER|SLS - SUNRISE HOSPITAL AND MC|SLS - MOUNTAINVIEW HOSPITAL|SLS - SOUTHERN HILLS AND MC LV|SUNRISE BURN|SOUTHERN HILLS CRITICAL CARE ASSOCIATES|MOUNTAINVIEW CRITICAL CARE ASSOCIATES|NEVADA CARDIOVASCULAR AND THORACIC INST|MOUNTAINVIEW PMANDR|LAS VEGAS HEART ASSOCIATES|SARAH CANNON BMT CLINIC AT MVH|COLON AND RECTAL SURGERY OF LAS VEGAS|NEVADA NEUROSCIENCES INSTITUTE|NEUROSCIENCES INPATIENT SERVICES|MOUNTAINVIEW MEDICAL ASSOCIATES|MOUNTAINVIEW CARDIOVASCULAR ANDTHORACIC,NV,2024-10-01,2.2.0,date-over-365-days,2026-09-09T10:08:42.673Z,e36d35851e6ad151a0bde6701866a577b25032ae9363ddca36fdcc02860f4aa3,1e6de8b7166d47c4c5cb4e8c102d7da9532a1c75df149162f68168aa0ff14781,,Same declared date 2024-10-01 observed again after the earlier check (2026-09-09T01:49:49.993Z).
290039,MOUNTAINVIEW HOSPITAL,NV,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://mountainview-hospital.com/cms-hpt.txt,200,2026-09-09T10:08:42.146Z,,https://core.secure.ehc.com/src/util/json-detail-price-list/62-1600397_mountainview-hospital-and-medical-center_standardcharges.json,206,https://core.secure.ehc.com/src/util/json-detail-price-list/62-1600397_mountainview-hospital-and-medical-center_standardcharges.json,corroborated,exact-pointer-name-and-file-address,MOUNTAINVIEW HOSPITAL AND MEDICAL CENTER,MOUNTAINVIEW HOSPITAL AND MEDICAL CENTER|ER AT ALIANTE|ER AT BOULDER'S EDGE|ER AT SKYE CANYON,NV,2024-10-01,2.2.0,date-over-365-days,2026-09-09T10:08:43.305Z,2f5da0507b9fd075f65debdd7ac437fd6494440612bbe2cfde122b3d194be018,46b8f2e5e5232163834f1ced772c135f3d9ff37228ad3e8c83e25b1986ef9290,,Same declared date 2024-10-01 observed again after the earlier check (2026-09-09T02:29:09.813Z).
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,NV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://www.springvalleyhospital.com/cms-hpt.txt,403,2026-09-09T11:38:19.576Z,,,,,,,,,,,,,,,,,
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,NV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://renown.org/cms-hpt.txt,"curl: (28) Resolving timed out after 8011 milliseconds
",2026-09-09T11:38:09.124Z,,,,,,,,,,,,,,,,,
291300,MOUNT GRANT GENERAL HOSPITAL,NV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://mgghnv.org/cms-hpt.txt,"curl: (28) Connection timed out after 8015 milliseconds
",2026-09-09T10:38:12.337Z,,,,,,,,,,,,,,,,,
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,NV,publisher-template-review,publisher-issue,template-version-older-than-3,Publisher inquiry about the declared template version; recheck after their update window,https://bmgh.org/cms-hpt.txt,206,2026-09-09T10:08:42.196Z,,https://bmgh.org/resources/public-pricing/880186024_BattleMountainGeneralHospital_standardcharges-2026.csv,206,https://bmgh.org/resources/public-pricing/880186024_BattleMountainGeneralHospital_standardcharges-2026.csv,corroborated,file-name-and-address,Battle Mountain General Hospital,Battle Mountain General Hospital,NV,2026-01-05,2.0.0,date-within-365-days-older-version,2026-09-09T10:08:43.046Z,163068a61dfbd0414c3c9187948f8f60cf80ff1621afa14fc6dee5febb969401,ba2ae2fe4d119f184363944ceec698e305b249db4c463102a28ace48559e644a,,Declared version 2.0.0 with a current date; publisher has not adopted the current CMS dictionary.
291304,PERSHING GENERAL HOSPITAL,NV,identity-or-format-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://ad3230b5-b9c7-4f2c-a14b-3d713fd2a267.usrfiles.com/ugd/ad3230_89792fb0bf314ed0a68f669819044727.txt,206,2026-09-09T10:08:42.321Z,,https://www.pershinghospital.org/_files/ugd/b92894_afcb05069cf44bbe9414cb42fedd43cc.csv?dn=880201578_PERSHING-GENERAL-HOSPITAL_standardcharges.csv,206,https://21acdfe9-ca50-4a57-8773-62b25d957771.filesusr.com/ugd/b92894_afcb05069cf44bbe9414cb42fedd43cc.csv?dn=880201578_PERSHING-GENERAL-HOSPITAL_standardcharges.csv,mrf-header-name-without-location,,Pershing General Hospital,Pershing General Hospital,NV,2024-10-15,2.0.0,date-over-365-days,2026-09-09T10:08:43.027Z,15462327aee97a29fcec605cc15fbfb272f15fe6338bea5c34c78b41fe57e532,e07d006618f1c40dccb1bdef1bfc1673c3ab29330ad60501a1120635553c991c,,
291309,BOULDER CITY HOSPITAL,NV,publisher-template-review,publisher-issue,template-version-older-than-3,Publisher inquiry about the declared template version; recheck after their update window,https://bchcares.org/cms-hpt.txt,200,2026-09-09T10:08:42.584Z,,https://bchcares.org/880065829_boulder-city-hospital_standard-charges.csv,206,https://bchcares.org/880065829_boulder-city-hospital_standard-charges.csv,corroborated,file-name-and-address,Boulder City  Hospital,Boulder City Hospital,NV,2025-09-30,2.0.0,date-within-365-days-older-version,2026-09-09T10:08:43.161Z,1b9d3fdaa8d7ff11bfd0f7bc8933ce9905db13138c501f5d86d6d1d92347bc3f,aedb08b8c71a1f785917f248040f4600b83561174480239a72176454f89a7af5,,Declared version 2.0.0 with a current date; publisher has not adopted the current CMS dictionary.
291314,SOUTH LYON MEDICAL CENTER,NV,identity-or-format-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://slmcnv.org/cms-hpt.txt,200,2026-09-09T10:08:43.129Z,,https://slmcnv.org/wp-content/uploads/2023/11/880256932_south-lyon-medical-center_standardcharges.csv,200,https://slmcnv.org/wp-content/uploads/2023/11/880256932_south-lyon-medical-center_standardcharges.csv,mrf-header-has-no-license-state,,,,,,,date-unverified,2026-09-09T10:08:43.373Z,8037a812e07c9a3a76e288963521ce312b3920776418c0f3d7ceda7eb1982a26,b685982f206655f7de6b164d4cc891a3c29ff36950a20880d186fc1d1a3450b4,,
294015,"RENO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",NV,identity-or-format-review,unresolved,,Browser download attempt on the recorded file URL; a failed automated request is not evidence the file is absent,https://renobehavioral.com/cms-hpt.txt,403,2026-09-09T10:08:43.176Z,,,,,,,,,,,,,,,,,
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,NH,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://dartmouth-hitchcock.org/cms-hpt.txt,"curl: (28) Resolving timed out after 8000 milliseconds
",2026-09-09T11:38:25.996Z,,,,,,,,,,,,,,,,,
300019,CHESHIRE MEDICAL CENTER,NH,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://cheshiremed.org/cms-hpt.txt,"curl: (28) Resolving timed out after 8006 milliseconds
",2026-09-09T11:38:26.675Z,,,,,,,,,,,,,,,,,
300023,EXETER HOSPITAL INC,NH,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://exeterhospital.com/cms-hpt.txt,"curl: (28) Connection timed out after 8014 milliseconds
",2026-09-09T11:38:26.987Z,,,,,,,,,,,,,,,,,
301301,COTTAGE HOSPITAL,NH,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://cottagehospital.org/cms-hpt.txt,403,2026-09-09T11:38:19.337Z,,,,,,,,,,,,,,,,,
301305,ALICE PECK DAY MEMORIAL HOSPITAL,NH,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://alicepeckday.org/cms-hpt.txt,"curl: (28) Resolving timed out after 8006 milliseconds
",2026-09-09T11:38:27.061Z,,,,,,,,,,,,,,,,,
301308,VALLEY REGIONAL HOSPITAL,NH,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://vrh.org/cms-hpt.txt,"curl: (28) Resolving timed out after 8002 milliseconds
",2026-09-09T11:38:27.484Z,,,,,,,,,,,,,,,,,
310008,HOLY NAME MEDICAL CENTER,NJ,identity-or-format-review,publisher-issue,file-published-no-machine-pointer,Publisher inquiry: ask the facility to publish a machine-readable pointer (cms-hpt.txt) alongside the file; the file itself is already verified,https://holyname.org/cms-hpt.txt,206,2026-09-09T10:08:43.437Z,,https://holyname.org/HospitalCharges/resources/221487322_holy-name_standardcharges.csv,206,https://holyname.org/HospitalCharges/resources/221487322_holy-name_standardcharges.csv,corroborated,file-name-and-address,Holy Name,Holy Name Medical Center,NJ,2025-11-10,3.0.0,date-within-365-days-version-3,2026-09-09T16:09:00.068Z,1c73636f463ece978eff44b849cbf64cbda3b42ca60c85e753b9ddd6ad41fd51,c9faef6f4faa45b72f8e837be8ad7f66357d6aee6e8ba762be4032e69c94f0ac,,"File served on the facility's own site is current (2025-11-10, version 3.0.0) and its header matches the roster facility, but no machine-readable pointer declares it."
310011,CAPE REGIONAL MEDICAL CENTER INC,NJ,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://www.caperegional.com/cms-hpt.txt,"curl: (6) Could not resolve host: www.caperegional.com
",2026-09-09T11:38:20.641Z,,,,,,,,,,,,,,,,,
310016,HEIGHTS UNIVERSITY HOSPITAL,NJ,pointer-or-domain-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://carepointhealth.org/cms-hpt.txt,206,2026-09-09T10:08:43.552Z,,https://images.pricetransparency.healthcare/hudson_regional_health_bayonne/261442063_bayonne-university-hospital_standardcharges.csv,206,https://images.pricetransparency.healthcare/hudson_regional_health_bayonne/261442063_bayonne-university-hospital_standardcharges.csv,mrf-header-does-not-match-unresolved-roster,,Bayonne University Hospital,Bayonne University Hospital,NJ,2026-08-17,3.0.0,date-within-365-days-version-3,2026-09-09T10:37:59.130Z,3b4e3e2a8edfa3b13b56b8f56fc09b620154f31af78e7ce92ace4d82e0d84900,9d1e64cea9fe10917616c2929775f18469e7dada8a7cb7b3f84ad8f185321df1,,
310022,WEST JERSEY HOSPITAL,NJ,pointer-or-domain-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://www.virtua.org/cms-hpt.txt,206,2026-09-09T10:09:05.776Z,,https://www.virtua.org/-/media/Project/Virtua-Tenant/Virtua/PDFs/Hospital-Charges-June-2026/210634532_Virtua-West-Jersey-Health-System-Inc_standardcharges.csv,206,https://www.virtua.org/-/media/Project/Virtua-Tenant/Virtua/PDFs/Hospital-Charges-June-2026/210634532_Virtua-West-Jersey-Health-System-Inc_standardcharges.csv,corroborated-adjudicated,renamed-facility-pointer-label-and-roster-address,Virtua_West_Jersey_Health_System_Inc, Virtua Voorhees Hospital,NJ,2026-06-01,3.0.0,date-within-365-days-version-3,2026-09-09T10:08:54.974Z,997086296f5f9a09fa5ab7c80bb08abd654798a52e2346d877f9575239e035a1,d044c3517e4413b7bac509ad6e21226253ef659d0482ce6e623de945d7b9ed53,renamed-facility-pointer-label-and-roster-address,
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,NJ,pointer-or-domain-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://carepointhealth.org/cms-hpt.txt,206,2026-09-09T10:08:43.552Z,,https://images.pricetransparency.healthcare/hudson_regional_health_bayonne/261442063_bayonne-university-hospital_standardcharges.csv,206,https://images.pricetransparency.healthcare/hudson_regional_health_bayonne/261442063_bayonne-university-hospital_standardcharges.csv,mrf-header-does-not-match-unresolved-roster,,Bayonne University Hospital,Bayonne University Hospital,NJ,2026-08-17,3.0.0,date-within-365-days-version-3,2026-09-09T10:37:59.130Z,3b4e3e2a8edfa3b13b56b8f56fc09b620154f31af78e7ce92ace4d82e0d84900,9d1e64cea9fe10917616c2929775f18469e7dada8a7cb7b3f84ad8f185321df1,,
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,NJ,identity-or-format-review,correction-verified,,Applied to the local reviewed ledger,https://www.englewoodhealth.org/cms-hpt.txt,206,2026-09-09T10:37:57.633Z,https://englewood.pt.panaceainc.com/MRFDownload/englewood/englewood,https://englewood.pt.panaceainc.com/MRFDownload/englewood/englewood,200,https://mrf.panaceainc.com/Download.aspx?org=englewood&loc=englewood&ref=,corroborated-adjudicated,renamed-facility-pointer-label-and-roster-address,Englewood Health,Englewood Hospital,NJ,2026-02-02,3.0.0,date-within-365-days-version-3,2026-09-09T10:08:58.773Z,3eb4e720482102e33e9099a0ea212a5f583e1aeca65ec6aa4287b66055d50e70,2ff26ce3368b2a8fba247d2b6212cb628403637c9b8878315d11ab8be1952ef0,renamed-facility-pointer-label-and-roster-address,Correction verified and already recorded in the reviewed ledger.
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,NJ,pointer-or-domain-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://www.atlanticare.org/sites/default/files/cms-hpt.txt,200,2026-09-09T10:09:06.122Z,,https://atlanticare.pt.panaceainc.com/MRFDownload/atlanticare/atlanticare,200,https://mrf.panaceainc.com/Download.aspx?org=atlanticare&loc=atlanticare&ref=,mrf-header-does-not-match-unresolved-roster,,AtlantiCare Health System,ACRMC Mainland,NJ,2026-03-18,3.0.0,date-within-365-days-version-3,2026-09-09T10:09:07.071Z,7ee15dcb12f4de1c8bd658c506dd3d95dd966d60b50418e954b6d9ba8f5784c9,51bd0ce410d07131660b017c5b73716c6a466640615faa7636ff6511cd8ebb36,,
310070,SAINT PETER'S UNIVERSITY HOSPITAL,NJ,publisher-template-review,publisher-issue,template-version-older-than-3,Publisher inquiry about the declared template version; recheck after their update window,https://www.saintpetershcs.com/cms-hpt.txt,200,2026-09-09T10:09:06.088Z,,https://www.saintpetershcs.com/getmedia/0238f139-9e06-434b-a0ed-5d387f0e892e/221487330_Saint-Peters-University-Hospital_standard-charges_1.csv,206,https://www.saintpetershcs.com/getmedia/0238f139-9e06-434b-a0ed-5d387f0e892e/221487330_Saint-Peters-University-Hospital_standard-charges_1.csv,corroborated,file-name-and-address,Saint Peters University Hospital,Saint Peters University Hospital,NJ,2025-11-19,2.0.0,date-within-365-days-older-version,2026-09-09T10:09:07.483Z,c26888e9f3be0bbdba3f1cdcfe0ac3f3e1c666a7bc95cb9cee662d2e7ae21b38,bd1f71b424540ac8b8a7b851e9910e953350a757e867f27dd54cd30fbb211dcd,,Declared version 2.0.0 with a current date; publisher has not adopted the current CMS dictionary.
310083,CAREWELL HEALTH MEDICAL CENTER,NJ,pointer-or-domain-review,unresolved,lead-domain-names-facility-no-pointer,Browser pricing-page walk on the named domain to locate the pointer or its replacement,https://carewellhealth.org/cms-hpt.txt,404,2026-09-09T11:38:22.218Z,,,,,,,,,,,,,,,,,Lead domain https://carewellhealth.org/ names the facility on its homepage but serves no readable cms-hpt.txt at the standard location; homepage evidence retained.
